Row ID,Order ID,Order Date,Shipped Date,City,Country,Category,Sub-Category,Product ID,Product Name,Customer ID,Customer Name,Segment,Sales,Quantity,Discount,Profit,Region,State
117,CA-2014-115259,10-12-2016,16-12-2016,Columbus,United States,Office Supplies,Envelopes,OFF-EN-10002504,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",RC-19960,Ryan Crowe,Consumer,130.464,6,0.2,44.0316,East,Ohio
118,CA-2015-110457,01-07-2016,01-07-2016,Seattle,United States,Furniture,Tables,FUR-TA-10001768,Hon Racetrack Conference Tables,DK-13090,Dave Kipp,Consumer,787.53,3,0,165.3813,West,Washington
119,US-2015-136476,20-07-2017,25-07-2017,Bristol,United States,Office Supplies,Binders,OFF-BI-10003650,GBC DocuBind 300 Electric Binding Machine,GG-14650,Greg Guthrie,Corporate,157.794,1,0.7,-115.7156,South,Tennessee
120,CA-2016-103730,11-08-2017,16-08-2017,Wilmington,United States,Furniture,Furnishings,FUR-FU-10002157,Artistic Insta-Plaque,SC-20725,Steven Cartwright,Consumer,47.04,3,0,18.3456,East,Delaware
121,CA-2016-103730,17-11-2014,22-11-2014,Wilmington,United States,Office Supplies,Binders,OFF-BI-10003910,DXL Angle-View Binders with Locking Rings by Samsill,SC-20725,Steven Cartwright,Consumer,30.84,4,0,13.878,East,Delaware
122,CA-2016-103730,14-10-2016,18-10-2016,Wilmington,United States,Office Supplies,Storage,OFF-ST-10000777,"Companion Letter/Legal File, Black",SC-20725,Steven Cartwright,Consumer,226.56,6,0,63.4368,East,Delaware
123,CA-2016-103730,02-05-2016,06-05-2016,Wilmington,United States,Office Supplies,Envelopes,OFF-EN-10002500,Globe Weis Peel & Seel First Class Envelopes,SC-20725,Steven Cartwright,Consumer,115.02,9,0,51.759,East,Delaware
124,CA-2016-103730,10-12-2016,14-12-2016,Wilmington,United States,Technology,Phones,TEC-PH-10003875,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,SC-20725,Steven Cartwright,Consumer,68.04,7,0,19.7316,East,Delaware
125,US-2014-152030,10-12-2016,13-12-2016,Houston,United States,Furniture,Chairs,FUR-CH-10004063,Global Deluxe High-Back Manager's Chair,AD-10180,Alan Dominguez,Home Office,600.558,3,0.3,-8.5794,Central,Texas
126,US-2014-134614,01-12-2017,03-12-2017,Bloomington,United States,Furniture,Tables,FUR-TA-10004534,Bevis 44 x 96 Conference Tables,PF-19165,Philip Fox,Consumer,617.7,6,0.5,-407.682,Central,Illinois
127,US-2017-107272,04-11-2014,09-11-2014,Phoenix,United States,Office Supplies,Binders,OFF-BI-10003274,"Avery Durable Slant Ring Binders, No Labels",TS-21610,Troy Staebel,Consumer,2.388,2,0.7,-1.8308,West,Arizona
128,US-2017-107272,26-06-2016,02-07-2016,Phoenix,United States,Office Supplies,Storage,OFF-ST-10002974,"Trav-L-File Heavy-Duty Shuttle II, Black",TS-21610,Troy Staebel,Consumer,243.992,7,0.2,30.499,West,Arizona
129,US-2016-125969,26-03-2016,30-03-2016,Los Angeles,United States,Furniture,Chairs,FUR-CH-10001146,"Global Task Chair, Black",LS-16975,Lindsay Shagiari,Home Office,81.424,2,0.2,-9.1602,West,California
130,US-2016-125969,19-11-2016,24-11-2016,Los Angeles,United States,Furniture,Furnishings,FUR-FU-10003773,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,LS-16975,Lindsay Shagiari,Home Office,238.56,3,0,26.2416,West,California
131,US-2017-164147,19-11-2016,24-11-2016,Columbus,United States,Technology,Phones,TEC-PH-10002293,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,DW-13585,Dorothy Wardle,Corporate,59.97,5,0.4,-11.994,East,Ohio
132,US-2017-164147,19-02-2016,24-02-2016,Columbus,United States,Office Supplies,Paper,OFF-PA-10002377,Xerox 1916,DW-13585,Dorothy Wardle,Corporate,78.304,2,0.2,29.364,East,Ohio
133,US-2017-164147,03-08-2014,08-08-2014,Columbus,United States,Office Supplies,Fasteners,OFF-FA-10002780,Staples,DW-13585,Dorothy Wardle,Corporate,21.456,9,0.2,6.9732,East,Ohio
134,CA-2016-145583,09-04-2017,11-04-2017,Roseville,United States,Office Supplies,Paper,OFF-PA-10001804,Xerox 195,LC-16885,Lena Creighton,Consumer,20.04,3,0,9.6192,West,California
135,CA-2016-145583,06-07-2015,10-07-2015,Roseville,United States,Office Supplies,Paper,OFF-PA-10001736,Xerox 1880,LC-16885,Lena Creighton,Consumer,35.44,1,0,16.6568,West,California
136,CA-2016-145583,08-12-2017,10-12-2017,Roseville,United States,Office Supplies,Art,OFF-AR-10001149,"Sanford Colorific Colored Pencils, 12/Box",LC-16885,Lena Creighton,Consumer,11.52,4,0,3.456,West,California
137,CA-2016-145583,08-12-2017,10-12-2017,Roseville,United States,Office Supplies,Fasteners,OFF-FA-10002988,Ideal Clamps,LC-16885,Lena Creighton,Consumer,4.02,2,0,1.9698,West,California
138,CA-2016-145583,14-07-2016,18-07-2016,Roseville,United States,Office Supplies,Binders,OFF-BI-10004781,GBC Wire Binding Strips,LC-16885,Lena Creighton,Consumer,76.176,3,0.2,26.6616,West,California
139,CA-2016-145583,04-12-2016,05-12-2016,Roseville,United States,Office Supplies,Supplies,OFF-SU-10001218,Fiskars Softgrip Scissors,LC-16885,Lena Creighton,Consumer,65.88,6,0,18.4464,West,California
140,CA-2016-145583,04-12-2016,05-12-2016,Roseville,United States,Furniture,Furnishings,FUR-FU-10001706,Longer-Life Soft White Bulbs,LC-16885,Lena Creighton,Consumer,43.12,14,0,20.6976,West,California
141,CA-2016-110366,04-12-2016,08-12-2016,Philadelphia,United States,Furniture,Furnishings,FUR-FU-10004848,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",JD-15895,Jonathan Doherty,Corporate,82.8,2,0.2,10.35,East,Pennsylvania
142,CA-2017-106180,09-08-2015,12-08-2015,San Francisco,United States,Office Supplies,Art,OFF-AR-10000940,Newell 343,SH-19975,Sally Hughsby,Corporate,8.82,3,0,2.3814,West,California
143,CA-2017-106180,10-09-2016,14-09-2016,San Francisco,United States,Office Supplies,Envelopes,OFF-EN-10004030,Convenience Packs of Business Envelopes,SH-19975,Sally Hughsby,Corporate,10.86,3,0,5.1042,West,California
144,CA-2017-106180,19-05-2016,24-05-2016,San Francisco,United States,Office Supplies,Paper,OFF-PA-10004327,Xerox 1911,SH-19975,Sally Hughsby,Corporate,143.7,3,0,68.976,West,California
145,CA-2017-155376,11-11-2016,16-11-2016,Independence,United States,Office Supplies,Appliances,OFF-AP-10001058,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,SG-20080,Sandra Glassco,Consumer,839.43,3,0,218.2518,Central,Missouri
146,CA-2015-110744,27-08-2017,30-08-2017,Pasadena,United States,Office Supplies,Storage,OFF-ST-10003656,Safco Industrial Wire Shelving,HA-14920,Helen Andreada,Consumer,671.93,7,0,20.1579,West,California
147,CA-2014-110072,05-03-2015,05-03-2015,Newark,United States,Furniture,Furnishings,FUR-FU-10000521,"Seth Thomas 14"" Putty-Colored Wall Clock",MG-17680,Maureen Gastineau,Home Office,93.888,4,0.2,12.9096,East,Ohio
148,CA-2016-114489,23-06-2016,28-06-2016,Franklin,United States,Technology,Phones,TEC-PH-10000215,Plantronics Cordless Phone Headset with In-line Volume - M214C,JE-16165,Justin Ellison,Corporate,384.45,11,0,103.8015,Central,Wisconsin
149,CA-2016-114489,17-03-2017,22-03-2017,Franklin,United States,Technology,Phones,TEC-PH-10001448,Anker Astro 15000mAh USB Portable Charger,JE-16165,Justin Ellison,Corporate,149.97,3,0,5.9988,Central,Wisconsin
150,CA-2016-114489,17-03-2017,22-03-2017,Franklin,United States,Furniture,Chairs,FUR-CH-10000454,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",JE-16165,Justin Ellison,Corporate,1951.84,8,0,585.552,Central,Wisconsin
151,CA-2016-114489,17-03-2015,22-03-2015,Franklin,United States,Office Supplies,Binders,OFF-BI-10002735,GBC Prestige Therm-A-Bind Covers,JE-16165,Justin Ellison,Corporate,171.55,5,0,80.6285,Central,Wisconsin
152,CA-2016-158834,07-09-2017,11-09-2017,Scottsdale,United States,Office Supplies,Appliances,OFF-AP-10000326,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,TW-21025,Tamara Willingham,Home Office,157.92,5,0.2,17.766,West,Arizona
153,CA-2016-158834,30-06-2017,06-07-2017,Scottsdale,United States,Technology,Phones,TEC-PH-10001254,Jabra BIZ 2300 Duo QD Duo Corded Headset,TW-21025,Tamara Willingham,Home Office,203.184,2,0.2,15.2388,West,Arizona
154,CA-2015-124919,03-09-2015,08-09-2015,San Jose,United States,Office Supplies,Paper,OFF-PA-10001950,Southworth 25% Cotton Antique Laid Paper & Envelopes,SP-20650,Stephanie Phelps,Corporate,58.38,7,0,26.271,West,California
155,CA-2015-124919,11-08-2014,16-08-2014,San Jose,United States,Office Supplies,Paper,OFF-PA-10002254,Xerox 1883,SP-20650,Stephanie Phelps,Corporate,105.52,4,0,48.5392,West,California
156,CA-2015-124919,02-05-2016,02-05-2016,San Jose,United States,Office Supplies,Storage,OFF-ST-10001590,"Tenex Personal Project File with Scoop Front Design, Black",SP-20650,Stephanie Phelps,Corporate,80.88,6,0,21.0288,West,California
157,CA-2015-118948,18-12-2016,20-12-2016,Seattle,United States,Office Supplies,Art,OFF-AR-10001547,Newell 311,NK-18490,Neil Knudson,Home Office,6.63,3,0,1.7901,West,Washington
158,CA-2014-104269,17-06-2016,20-06-2016,Seattle,United States,Furniture,Chairs,FUR-CH-10004063,Global Deluxe High-Back Manager's Chair,DB-13060,Dave Brooks,Consumer,457.568,2,0.2,51.4764,West,Washington
159,CA-2016-114104,05-12-2016,07-12-2016,Edmond,United States,Office Supplies,Labels,OFF-LA-10002475,Avery 519,NP-18670,Nora Paige,Consumer,14.62,2,0,6.8714,Central,Oklahoma
160,CA-2016-114104,14-09-2015,18-09-2015,Edmond,United States,Technology,Phones,TEC-PH-10004536,Avaya 5420 Digital phone,NP-18670,Nora Paige,Consumer,944.93,7,0,236.2325,Central,Oklahoma
161,CA-2016-162733,07-09-2015,07-09-2015,Los Angeles,United States,Office Supplies,Paper,OFF-PA-10002751,Xerox 1920,TT-21070,Ted Trevino,Consumer,5.98,1,0,2.691,West,California
162,CA-2015-119697,14-05-2017,18-05-2017,Philadelphia,United States,Technology,Accessories,TEC-AC-10003657,Lenovo 17-Key USB Numeric Keypad,EM-13960,Eric Murdock,Consumer,54.384,2,0.2,1.3596,East,Pennsylvania
163,CA-2016-154508,06-10-2017,12-10-2017,Carlsbad,United States,Office Supplies,Envelopes,OFF-EN-10001990,Staple envelope,RD-19900,Ruben Dartt,Consumer,28.4,5,0,13.348,West,New Mexico
164,CA-2016-113817,14-11-2016,17-11-2016,Seattle,United States,Office Supplies,Binders,OFF-BI-10004002,Wilson Jones International Size A4 Ring Binders,MJ-17740,Max Jones,Consumer,27.68,2,0.2,9.688,West,Washington
165,CA-2014-139892,13-11-2016,18-11-2016,San Antonio,United States,Office Supplies,Art,OFF-AR-10004441,BIC Brite Liner Highlighters,BM-11140,Becky Martin,Consumer,9.936,3,0.2,2.7324,Central,Texas
166,CA-2014-139892,13-11-2016,18-11-2016,San Antonio,United States,Technology,Machines,TEC-MA-10000822,Lexmark MX611dhe Monochrome Laser Printer,BM-11140,Becky Martin,Consumer,8159.952,8,0.4,-1359.992,Central,Texas
167,CA-2014-139892,13-11-2016,18-11-2016,San Antonio,United States,Office Supplies,Storage,OFF-ST-10000991,Space Solutions HD Industrial Steel Shelving.,BM-11140,Becky Martin,Consumer,275.928,3,0.2,-58.6347,Central,Texas
168,CA-2014-139892,25-11-2014,29-11-2014,San Antonio,United States,Furniture,Chairs,FUR-CH-10004287,SAFCO Arco Folding Chair,BM-11140,Becky Martin,Consumer,1740.06,9,0.3,-24.858,Central,Texas
169,CA-2014-139892,09-11-2015,14-11-2015,San Antonio,United States,Office Supplies,Art,OFF-AR-10002656,Sanford Liquid Accent Highlighters,BM-11140,Becky Martin,Consumer,32.064,6,0.2,6.8136,Central,Texas
170,CA-2014-139892,11-11-2017,17-11-2017,San Antonio,United States,Office Supplies,Appliances,OFF-AP-10002518,Kensington 7 Outlet MasterPiece Power Center,BM-11140,Becky Martin,Consumer,177.98,5,0.8,-453.849,Central,Texas
171,CA-2014-139892,12-05-2015,16-05-2015,San Antonio,United States,Technology,Phones,TEC-PH-10003931,JBL Micro Wireless Portable Bluetooth Speaker,BM-11140,Becky Martin,Consumer,143.976,3,0.2,8.9985,Central,Texas
172,CA-2014-118962,30-11-2017,04-12-2017,Los Angeles,United States,Office Supplies,Paper,OFF-PA-10000659,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",CS-12130,Chad Sievert,Consumer,20.94,3,0,9.8418,West,California
173,CA-2014-118962,30-11-2017,04-12-2017,Los Angeles,United States,Office Supplies,Paper,OFF-PA-10001144,Xerox 1913,CS-12130,Chad Sievert,Consumer,110.96,2,0,53.2608,West,California
174,CA-2014-118962,02-02-2016,07-02-2016,Los Angeles,United States,Furniture,Chairs,FUR-CH-10003817,"Global Value Steno Chair, Gray",CS-12130,Chad Sievert,Consumer,340.144,7,0.2,21.259,West,California
175,US-2014-100853,29-09-2014,03-10-2014,Chicago,United States,Office Supplies,Appliances,OFF-AP-10000891,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,JB-15400,Jennifer Braxton,Corporate,52.448,2,0.8,-131.12,Central,Illinois
176,US-2014-100853,17-09-2015,23-09-2015,Chicago,United States,Office Supplies,Labels,OFF-LA-10003148,Avery 51,JB-15400,Jennifer Braxton,Corporate,20.16,4,0.2,6.552,Central,Illinois
177,US-2017-152366,17-09-2015,23-09-2015,Houston,United States,Office Supplies,Appliances,OFF-AP-10002684,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",SJ-20500,Shirley Jackson,Consumer,97.264,4,0.8,-243.16,Central,Texas
178,US-2015-101511,20-09-2017,26-09-2017,Newark,United States,Furniture,Chairs,FUR-CH-10004698,"Padded Folding Chairs, Black, 4/Carton",JE-15745,Joel Eaton,Consumer,396.802,7,0.3,-11.3372,East,Ohio
179,US-2015-101511,15-11-2015,17-11-2015,Newark,United States,Office Supplies,Supplies,OFF-SU-10002189,Acme Rosewood Handle Letter Opener,JE-15745,Joel Eaton,Consumer,15.88,5,0.2,-3.7715,East,Ohio
180,CA-2015-137225,14-12-2016,19-12-2016,New York City,United States,Office Supplies,Art,OFF-AR-10001940,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",JK-15640,Jim Kriz,Home Office,3.28,1,0,1.4104,East,New York
181,CA-2014-166191,13-10-2016,20-10-2016,Decatur,United States,Office Supplies,Storage,OFF-ST-10003455,"Tenex File Box, Personal Filing Tote with Lid, Black",DK-13150,David Kendrick,Corporate,24.816,2,0.2,1.8612,Central,Illinois
182,CA-2014-166191,17-11-2017,22-11-2017,Decatur,United States,Technology,Accessories,TEC-AC-10004659,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,DK-13150,David Kendrick,Corporate,408.744,7,0.2,76.6395,Central,Illinois
183,CA-2014-158274,22-12-2014,26-12-2014,Monroe,United States,Technology,Phones,TEC-PH-10003273,AT&T TR1909W,RM-19675,Robert Marley,Home Office,503.96,4,0,131.0296,South,Louisiana
184,CA-2014-158274,26-06-2017,30-06-2017,Monroe,United States,Technology,Phones,TEC-PH-10004896,Nokia Lumia 521 (T-Mobile),RM-19675,Robert Marley,Home Office,149.95,5,0,41.986,South,Louisiana
185,CA-2014-158274,26-06-2017,30-06-2017,Monroe,United States,Technology,Accessories,TEC-AC-10002345,HP Standard 104 key PS/2 Keyboard,RM-19675,Robert Marley,Home Office,29,2,0,7.25,South,Louisiana
186,CA-2016-105018,11-11-2016,16-11-2016,Fairfield,United States,Office Supplies,Binders,OFF-BI-10001890,Avery Poly Binder Pockets,SK-19990,Sally Knutson,Consumer,7.16,2,0,3.4368,East,Connecticut
187,CA-2014-123260,17-12-2017,23-12-2017,Los Angeles,United States,Technology,Accessories,TEC-AC-10002323,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,FM-14290,Frank Merwin,Home Office,176.8,8,0,22.984,West,California
188,CA-2016-157000,19-04-2016,26-04-2016,Grand Prairie,United States,Office Supplies,Storage,OFF-ST-10001328,"Personal Filing Tote with Lid, Black/Gray",AM-10360,Alice McCarthy,Corporate,37.224,3,0.2,3.7224,Central,Texas
189,CA-2016-157000,26-12-2014,01-01-2015,Grand Prairie,United States,Office Supplies,Paper,OFF-PA-10001950,Southworth 25% Cotton Antique Laid Paper & Envelopes,AM-10360,Alice McCarthy,Corporate,20.016,3,0.2,6.255,Central,Texas
190,CA-2015-102281,11-09-2015,15-09-2015,New York City,United States,Furniture,Bookcases,FUR-BO-10002613,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",MP-17470,Mark Packer,Home Office,899.136,4,0.2,112.392,East,New York
191,CA-2015-102281,11-09-2015,15-09-2015,New York City,United States,Technology,Phones,TEC-PH-10001552,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,MP-17470,Mark Packer,Home Office,71.76,6,0,20.0928,East,New York
192,CA-2015-102281,22-09-2016,25-09-2016,New York City,United States,Office Supplies,Paper,OFF-PA-10000061,Xerox 205,MP-17470,Mark Packer,Home Office,51.84,8,0,24.8832,East,New York
193,CA-2015-102281,08-11-2015,08-11-2015,New York City,United States,Furniture,Bookcases,FUR-BO-10002545,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",MP-17470,Mark Packer,Home Office,626.352,3,0.2,46.9764,East,New York
194,CA-2015-102281,13-11-2017,18-11-2017,New York City,United States,Office Supplies,Art,OFF-AR-10003514,4009 Highlighters by Sanford,MP-17470,Mark Packer,Home Office,19.9,5,0,6.567,East,New York
195,CA-2015-131457,09-04-2015,14-04-2015,Redlands,United States,Office Supplies,Envelopes,OFF-EN-10001509,Poly String Tie Envelopes,MZ-17515,Mary Zewe,Corporate,14.28,7,0,6.7116,West,California
196,CA-2014-140004,08-09-2017,13-09-2017,Hamilton,United States,Office Supplies,Art,OFF-AR-10004685,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",CB-12025,Cassandra Brandow,Consumer,7.408,2,0.2,1.2038,East,Ohio
197,CA-2014-140004,07-09-2015,12-09-2015,Hamilton,United States,Office Supplies,Art,OFF-AR-10004027,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",CB-12025,Cassandra Brandow,Consumer,6.048,3,0.2,1.5876,East,Ohio
198,CA-2017-107720,07-02-2014,10-02-2014,Westfield,United States,Office Supplies,Storage,OFF-ST-10001414,Decoflex Hanging Personal Folder File,VM-21685,Valerie Mitchum,Home Office,46.26,3,0,12.0276,East,New Jersey
199,US-2017-124303,07-04-2015,10-04-2015,Philadelphia,United States,Office Supplies,Binders,OFF-BI-10000343,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",FH-14365,Fred Hopkins,Corporate,2.946,2,0.7,-2.2586,East,Pennsylvania
200,US-2017-124303,25-01-2016,28-01-2016,Philadelphia,United States,Office Supplies,Paper,OFF-PA-10002749,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",FH-14365,Fred Hopkins,Corporate,16.056,3,0.2,5.8203,East,Pennsylvania
201,CA-2017-105074,12-08-2016,17-08-2016,Akron,United States,Office Supplies,Paper,OFF-PA-10002666,Southworth 25% Cotton Linen-Finish Paper & Envelopes,MB-17305,Maria Bertelson,Consumer,21.744,3,0.2,6.795,East,Ohio
202,CA-2014-133690,27-10-2016,31-10-2016,Denver,United States,Furniture,Tables,FUR-TA-10004289,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,BS-11755,Bruce Stewart,Consumer,218.75,2,0.5,-161.875,West,Colorado
203,CA-2014-133690,14-09-2017,16-09-2017,Denver,United States,Office Supplies,Appliances,OFF-AP-10003622,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",BS-11755,Bruce Stewart,Consumer,2.6,1,0.2,0.2925,West,Colorado
204,US-2017-116701,19-06-2017,26-06-2017,Dallas,United States,Office Supplies,Appliances,OFF-AP-10003217,Eureka Sanitaire  Commercial Upright,LC-17140,Logan Currie,Consumer,66.284,2,0.8,-178.9668,Central,Texas
205,CA-2017-126382,26-03-2015,28-03-2015,Franklin,United States,Furniture,Furnishings,FUR-FU-10002960,"Eldon 200 Class Desk Accessories, Burgundy",HK-14890,Heather Kirkland,Corporate,35.168,7,0.2,9.6712,South,Tennessee
206,CA-2017-108329,20-03-2015,23-03-2015,Whittier,United States,Technology,Phones,TEC-PH-10001918,Nortel Business Series Terminal T7208 Digital phone,LE-16810,Laurel Elliston,Consumer,444.768,4,0.2,44.4768,West,California
207,CA-2017-135860,15-12-2015,19-12-2015,Saginaw,United States,Office Supplies,Storage,OFF-ST-10000642,"Tennsco Lockers, Gray",JH-15985,Joseph Holt,Consumer,83.92,4,0,5.8744,Central,Michigan
208,CA-2017-135860,12-10-2015,14-10-2015,Saginaw,United States,Technology,Phones,TEC-PH-10001700,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,JH-15985,Joseph Holt,Consumer,131.98,2,0,35.6346,Central,Michigan
209,CA-2017-135860,08-04-2016,13-04-2016,Saginaw,United States,Office Supplies,Binders,OFF-BI-10003274,"Avery Durable Slant Ring Binders, No Labels",JH-15985,Joseph Holt,Consumer,15.92,4,0,7.4824,Central,Michigan
210,CA-2017-135860,25-09-2017,01-10-2017,Saginaw,United States,Office Supplies,Fasteners,OFF-FA-10000134,"Advantus Push Pins, Aluminum Head",JH-15985,Joseph Holt,Consumer,52.29,9,0,16.2099,Central,Michigan
211,CA-2017-135860,26-06-2016,02-07-2016,Saginaw,United States,Office Supplies,Storage,OFF-ST-10001522,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",JH-15985,Joseph Holt,Consumer,91.99,1,0,3.6796,Central,Michigan
